reporting_month,account_id,product,tenure_months,credit_limit,spend,balance,revolve_balance,delinquency_bucket
2023-06-01,100882,Student,103,5000,0.0,518.76,0.0,Current
2023-06-01,100883,Travel Reward,35,5000,0.0,1640.33,561.68,30-59 DPD
2023-06-01,100884,Low APR,20,2500,334.17,1222.07,1066.02,Current
2023-06-01,100885,Cashback,101,10000,36.81,1233.43,0.0,Current
2023-06-01,100886,Student,78,15000,133.58,3256.41,1458.96,Current
2023-06-01,100887,Travel Reward,117,2500,7.49,287.79,0.0,60-89 DPD
2023-06-01,100888,Travel Reward,93,5000,1891.35,1273.17,1049.33,Current
2023-06-01,100889,Cashback,7,2500,0.0,2250.0,2250.0,90+ DPD
2023-06-01,100890,Low APR,123,15000,158.49,682.36,226.28,Current
2023-06-01,100891,Cashback,122,2500,288.88,61.95,26.91,Current
2023-06-01,100892,Cashback,99,5000,58.47,3196.12,0.0,1-29 DPD
2023-06-01,100893,Low APR,19,10000,83.56,2926.62,809.16,Current
2023-06-01,100894,Low APR,60,5000,0.0,396.46,148.33,Current
2023-06-01,100895,Cashback,92,2500,90.95,1236.0,0.0,Current
2023-06-01,100896,Cashback,23,10000,165.37,2583.65,0.0,Current
2023-06-01,100897,Low APR,122,1000,35.71,254.08,169.07,Current
2023-06-01,100898,Cashback,33,1000,0.0,900.0,900.0,90+ DPD
2023-06-01,100899,Travel Reward,80,2500,820.49,1024.13,655.49,1-29 DPD
2023-06-01,100900,Cashback,48,2500,877.53,396.41,0.0,Current
2023-06-01,100901,Cashback,23,10000,68.98,5163.03,3650.35,Current
2023-06-01,100902,Low APR,85,10000,0.0,4064.11,3408.34,Current
2023-06-01,100903,Travel Reward,67,2500,297.19,1387.75,0.0,Current
2023-06-01,100904,Travel Reward,39,5000,988.22,523.82,0.0,Current
2023-06-01,100905,Cashback,36,2500,100.58,943.56,0.0,1-29 DPD
2023-06-01,100906,Cashback,41,5000,55.36,2377.22,0.0,Current
2023-06-01,100907,Cashback,50,5000,315.49,1531.2,571.3,Current
2023-06-01,100908,Cashback,36,5000,469.45,818.95,617.42,Current
2023-06-01,100909,Low APR,91,10000,87.22,930.92,228.82,Current
2023-06-01,100910,Cashback,24,1000,132.29,317.2,129.04,Current
2023-06-01,100911,Travel Reward,63,5000,147.23,2464.29,689.98,1-29 DPD
2023-06-01,100912,Cashback,94,2500,62.91,262.14,80.17,Current
2023-06-01,100913,Travel Reward,74,2500,36.67,1094.34,149.23,Current
2023-06-01,100914,Cashback,31,5000,0.0,2811.24,0.0,Current
2023-06-01,100915,Cashback,39,15000,0.0,4697.59,0.0,Current
2023-06-01,100916,Low APR,116,2500,184.17,460.79,293.63,Current
2023-06-01,100917,Cashback,17,5000,573.77,402.18,0.0,Current
2023-06-01,100918,Travel Reward,83,10000,203.36,2564.99,0.0,Current
2023-06-01,100919,Cashback,72,5000,0.0,2405.56,388.01,Current
2023-06-01,100920,Travel Reward,83,10000,0.0,1020.54,0.0,Current
2023-06-01,100921,Cashback,90,2500,124.76,631.23,196.84,Current
2023-06-01,100922,Travel Reward,23,25000,190.46,10604.22,0.0,Current
2023-06-01,100923,Low APR,53,25000,54.82,8958.32,7835.56,Current
2023-06-01,100924,Low APR,106,15000,0.0,2733.9,0.0,Current
2023-06-01,100925,Cashback,21,5000,0.0,4500.0,4500.0,90+ DPD
2023-06-01,100926,Travel Reward,71,5000,0.0,516.76,0.0,Current
2023-06-01,100927,Cashback,67,2500,49.43,451.22,285.09,1-29 DPD
2023-06-01,100928,Cashback,83,5000,143.89,1671.76,789.7,30-59 DPD
2023-06-01,100929,Student,89,25000,130.14,2899.35,0.0,Current
2023-06-01,100930,Student,26,15000,386.83,2654.0,2213.04,Current
2023-06-01,100931,Student,112,5000,18.48,3762.98,1982.94,Current
2023-06-01,100932,Student,118,15000,221.74,5347.28,0.0,Current
2023-06-01,100933,Travel Reward,97,10000,0.0,9000.0,9000.0,Charge-off
2023-06-01,100934,Travel Reward,112,25000,59.3,3133.05,0.0,Current
2023-06-01,100935,Cashback,107,2500,708.42,675.43,71.37,1-29 DPD
2023-06-01,100936,Travel Reward,48,2500,782.62,399.16,0.0,Current
2023-06-01,100937,Travel Reward,57,15000,259.21,3351.64,0.0,30-59 DPD
2023-06-01,100938,Low APR,47,5000,104.73,911.49,253.52,Current
2023-06-01,100939,Cashback,99,10000,164.15,1081.45,0.0,Current
2023-06-01,100940,Cashback,79,10000,42.25,2689.36,0.0,Current
2023-06-01,100941,Student,95,2500,1.22,260.78,89.72,Current
2023-06-01,100942,Travel Reward,84,5000,12.56,1176.8,0.0,Current
2023-06-01,100943,Cashback,88,25000,21.18,7743.79,0.0,Current
2023-06-01,100944,Cashback,15,5000,0.0,722.72,0.0,Current
2023-06-01,100945,Cashback,31,5000,63.92,1016.24,464.44,Current
2023-06-01,100946,Cashback,86,15000,0.0,3763.21,795.38,Current
2023-06-01,100947,Cashback,37,25000,509.54,1403.21,0.0,Current
2023-06-01,100948,Travel Reward,44,2500,117.93,644.86,202.31,Current
2023-06-01,100949,Cashback,123,15000,0.0,4977.97,2881.23,Current
2023-06-01,100950,Low APR,118,10000,2.82,1434.66,1153.06,Current
2023-06-01,100951,Low APR,116,10000,64.84,875.93,512.54,Current
2023-06-01,100952,Travel Reward,12,10000,1.88,5602.35,3767.24,Current
2023-06-01,100953,Cashback,54,15000,10.14,4302.96,3382.38,Current
2023-06-01,100954,Student,12,2500,24.16,99.87,15.02,Current
2023-06-01,100955,Cashback,59,5000,0.0,408.88,118.49,Current
2023-06-01,100956,Low APR,124,2500,286.41,222.67,0.0,Current
2023-06-01,100957,Student,14,10000,0.0,9000.0,9000.0,Charge-off
2023-06-01,100958,Cashback,86,25000,276.0,3537.07,1560.94,Current
2023-06-01,100959,Student,43,5000,121.23,3974.69,0.0,Current
2023-06-01,100960,Travel Reward,37,15000,17.2,3975.91,0.0,Current
2023-06-01,100961,Cashback,38,15000,0.0,6145.86,3371.36,1-29 DPD
2023-06-01,100962,Student,79,5000,330.3,431.13,0.0,1-29 DPD
2023-06-01,100963,Travel Reward,66,5000,1237.02,216.27,122.31,1-29 DPD
2023-06-01,100964,Student,9,10000,0.0,1383.22,0.0,Current
2023-06-01,100965,Travel Reward,23,5000,176.58,982.01,570.68,Current
2023-06-01,100966,Cashback,60,5000,8.99,826.47,411.25,Current
2023-06-01,100967,Travel Reward,119,1000,271.63,307.37,145.66,1-29 DPD
2023-06-01,100968,Travel Reward,78,2500,0.0,602.17,99.93,Current
2023-06-01,100969,Student,98,2500,120.5,653.85,379.31,Current
2023-06-01,100970,Travel Reward,75,5000,93.21,2454.59,745.47,Current
2023-06-01,100971,Cashback,90,1000,7.88,222.8,0.0,Current
2023-06-01,100972,Cashback,15,5000,0.0,1569.11,505.74,Current
2023-06-01,100973,Travel Reward,55,5000,53.77,2608.14,1036.37,1-29 DPD
2023-06-01,100974,Travel Reward,104,5000,4000.0,2735.14,0.0,Current
2023-06-01,100975,Travel Reward,55,15000,40.0,7670.84,4023.99,Current
2023-06-01,100976,Travel Reward,40,10000,110.0,1025.24,134.83,Current
2023-06-01,100977,Cashback,34,5000,0.0,2028.58,0.0,Current
2023-06-01,100978,Travel Reward,87,5000,48.14,582.68,335.3,Current
2023-06-01,100979,Cashback,61,2500,0.0,623.71,0.0,Current
2023-06-01,100980,Cashback,16,5000,0.0,2276.05,0.0,Current
2023-06-01,100981,Low APR,111,15000,115.54,4355.63,3484.31,Current
2023-06-01,100982,Student,109,1000,0.0,665.37,0.0,1-29 DPD
2023-06-01,100983,Low APR,108,5000,171.76,1684.82,0.0,Current
2023-06-01,100984,Cashback,79,5000,15.96,1887.47,435.38,Current
2023-06-01,100985,Travel Reward,23,2500,8.02,631.85,153.03,Current
2023-06-01,100986,Travel Reward,37,15000,83.2,4327.61,1945.77,60-89 DPD
2023-06-01,100987,Cashback,23,1000,38.17,157.1,70.05,Current
2023-06-01,100988,Travel Reward,58,5000,28.49,556.69,97.91,Current
2023-06-01,100989,Travel Reward,40,10000,0.0,3783.44,0.0,Current
2023-06-01,100990,Cashback,113,1000,0.0,136.63,78.88,Current
2023-06-01,100991,Cashback,22,5000,231.06,1966.74,1415.29,Current
2023-06-01,100992,Cashback,12,5000,0.0,316.09,61.68,60-89 DPD
2023-06-01,100993,Travel Reward,46,10000,63.92,399.84,307.32,Current
2023-06-01,100994,Cashback,8,1000,0.0,900.0,900.0,90+ DPD
2023-06-01,100995,Travel Reward,95,10000,189.94,2265.11,1439.34,Current
2023-06-01,100996,Cashback,27,15000,0.0,3551.4,1579.23,Current
2023-06-01,100997,Cashback,90,15000,71.13,4669.42,1457.75,Current
2023-06-01,100998,Student,77,5000,83.72,1390.6,0.0,1-29 DPD
2023-06-01,100999,Travel Reward,64,5000,0.0,226.91,0.0,Current
2023-06-01,101000,Travel Reward,88,5000,0.0,768.0,0.0,Current
2023-06-01,101001,Travel Reward,76,1000,155.32,169.87,0.0,Current
2023-06-01,101002,Cashback,37,2500,158.9,819.35,213.5,Current
2023-06-01,101003,Travel Reward,78,15000,289.33,4066.79,939.7,Current
2023-06-01,101004,Cashback,110,5000,4000.0,1593.78,0.0,Current
2023-06-01,101005,Travel Reward,93,1000,628.87,582.68,420.93,Current
2023-06-01,101006,Low APR,32,10000,0.0,9000.0,9000.0,90+ DPD
2023-06-01,101007,Travel Reward,72,15000,0.0,5981.69,0.0,Current
2023-06-01,101008,Travel Reward,112,2500,89.24,505.89,63.12,1-29 DPD
2023-06-01,101009,Cashback,24,10000,575.45,1262.89,210.99,Current
2023-06-01,101010,Cashback,10,10000,0.0,3966.82,1959.45,Current
2023-06-01,101011,Student,111,2500,0.0,1017.07,0.0,Current
2023-06-01,101012,Cashback,108,5000,191.91,582.7,0.0,Current
2023-06-01,101013,Cashback,19,5000,0.0,1297.74,242.34,Current
2023-06-01,101014,Travel Reward,74,5000,0.0,1325.86,0.0,Current
2023-06-01,101015,Student,72,1000,131.85,301.76,0.0,Current
2023-06-01,101016,Cashback,111,5000,23.24,1805.76,1151.38,Current
2023-06-01,101017,Cashback,87,5000,216.72,517.29,0.0,Current
2023-06-01,101018,Low APR,24,10000,0.0,3097.59,1035.74,Current
2023-06-01,101019,Cashback,75,10000,298.27,4566.84,0.0,Current
2023-06-01,101020,Cashback,114,15000,0.0,2128.66,0.0,Current
2023-06-01,101021,Travel Reward,17,1000,0.0,487.95,0.0,Current
2023-06-01,101022,Cashback,120,10000,52.28,4714.65,0.0,Current
2023-06-01,101023,Travel Reward,25,5000,76.56,2848.95,2131.41,Current
2023-06-01,101024,Travel Reward,39,15000,1634.07,9493.19,7120.88,Current
2023-06-01,101025,Travel Reward,75,5000,82.51,693.8,0.0,Current
2023-06-01,101026,Cashback,35,15000,78.96,5868.56,1388.51,Current
2023-06-01,101027,Cashback,65,5000,1301.81,2475.03,2116.42,Current
2023-06-01,101028,Travel Reward,24,5000,14.71,517.88,359.96,Current
2023-06-01,101029,Travel Reward,69,2500,2000.0,1420.69,164.65,Current
2023-06-01,101030,Cashback,34,10000,432.14,4792.73,2398.31,Current
2023-06-01,101031,Low APR,121,2500,315.54,686.94,200.0,Current
2023-06-01,101032,Cashback,16,10000,21.47,3293.21,0.0,Current
2023-06-01,101033,Cashback,97,2500,0.0,452.16,212.49,Current
2023-06-01,101034,Travel Reward,47,1000,89.62,400.63,250.76,Current
2023-06-01,101035,Cashback,120,2500,79.07,420.86,213.08,Current
2023-06-01,101036,Cashback,35,5000,262.65,1546.28,484.26,Current
2023-06-01,101037,Cashback,115,2500,0.0,1633.4,863.48,Current
2023-06-01,101038,Student,33,5000,112.71,2660.84,1803.39,Current
2023-06-01,101039,Travel Reward,53,15000,125.23,1151.15,0.0,Current
2023-06-01,101040,Cashback,43,1000,0.0,63.41,29.71,Current
2023-06-01,101041,Travel Reward,75,2500,185.88,48.95,0.0,Current
2023-06-01,101042,Cashback,9,10000,0.0,1614.68,916.67,Current
2023-06-01,101043,Student,56,15000,0.0,3795.25,2191.45,Current
2023-06-01,101044,Travel Reward,62,15000,1249.29,6775.46,1977.2,Current
2023-06-01,101045,Travel Reward,26,15000,0.0,5962.64,0.0,Current
2023-06-01,101046,Low APR,63,2500,323.94,392.47,160.98,1-29 DPD
2023-06-01,101047,Cashback,51,10000,0.0,3737.86,586.59,Current
2023-06-01,101048,Cashback,29,2500,1206.44,47.6,0.0,Current
2023-06-01,101049,Cashback,58,10000,2978.78,2122.32,1778.43,Current
2023-06-01,101050,Travel Reward,115,5000,352.87,1872.32,0.0,Current
2023-06-01,101051,Travel Reward,101,15000,104.09,9090.38,6638.28,Current
2023-06-01,101052,Travel Reward,56,15000,613.85,7053.03,1925.08,Current
2023-06-01,101053,Cashback,103,10000,263.61,1550.61,0.0,30-59 DPD
2023-06-01,101054,Travel Reward,70,1000,0.0,91.03,0.0,1-29 DPD
2023-06-01,101055,Travel Reward,31,10000,23.59,1414.69,327.65,Current
2023-06-01,101056,Travel Reward,58,5000,657.45,3874.34,2813.93,Current
2023-06-01,101057,Cashback,12,15000,0.0,3072.03,0.0,Current
2023-06-01,101058,Student,123,15000,308.03,5426.65,0.0,Current
2023-06-01,101059,Low APR,79,5000,102.13,1495.77,0.0,Current
2023-06-01,101060,Low APR,87,5000,353.59,1137.9,619.04,Current
2023-06-01,101061,Cashback,35,5000,765.41,1236.25,0.0,Current
2023-06-01,101062,Low APR,57,2500,0.0,623.92,152.95,1-29 DPD
2023-06-01,101063,Student,74,1000,83.7,365.44,0.0,Current
2023-06-01,101064,Cashback,25,2500,0.0,776.99,522.89,Current
2023-06-01,101065,Cashback,83,1000,0.0,900.0,900.0,90+ DPD
2023-06-01,101066,Cashback,64,2500,574.19,956.16,533.09,Current
2023-06-01,101067,Student,114,5000,0.0,1352.58,0.0,Current
2023-06-01,101068,Cashback,33,10000,23.68,1507.48,385.94,Current
2023-06-01,101069,Travel Reward,53,2500,102.18,165.6,36.51,Current
2023-06-01,101070,Cashback,121,1000,44.99,260.0,0.0,Current
2023-06-01,101071,Travel Reward,39,2500,57.87,377.48,186.86,Current
2023-06-01,101072,Travel Reward,73,1000,26.69,229.09,0.0,Current
2023-06-01,101073,Travel Reward,87,15000,167.5,4825.33,0.0,1-29 DPD
2023-06-01,101074,Cashback,63,15000,25.21,4317.87,0.0,Current
2023-06-01,101075,Travel Reward,13,5000,0.0,1875.45,0.0,Current
2023-06-01,101076,Low APR,6,10000,23.46,3299.79,1348.41,Current
2023-06-01,101077,Low APR,43,25000,0.0,7684.08,0.0,Current
2023-06-01,101078,Student,61,5000,68.15,461.05,74.96,Current
2023-06-01,101079,Cashback,27,10000,191.93,4661.9,0.0,Current
2023-06-01,101080,Travel Reward,47,10000,602.39,4996.28,1252.75,Current
2023-06-01,101081,Travel Reward,32,1000,59.14,138.92,71.01,Current
2023-06-01,101082,Travel Reward,23,10000,0.0,3783.1,2024.83,Current
2023-06-01,101083,Cashback,11,2500,0.0,101.12,21.53,Current
2023-06-01,101084,Cashback,117,15000,0.0,1306.55,533.28,Current
2023-06-01,101085,Travel Reward,64,5000,21.04,973.39,0.0,Current
2023-06-01,101086,Travel Reward,54,1000,0.0,164.49,0.0,Current
2023-06-01,101087,Travel Reward,114,10000,0.0,9000.0,9000.0,90+ DPD
2023-06-01,101088,Cashback,24,10000,123.42,2596.99,1594.01,Current
2023-06-01,101089,Travel Reward,53,10000,848.66,3504.75,1316.95,Current
2023-06-01,101090,Travel Reward,26,5000,86.25,1882.73,0.0,Current
2023-06-01,101091,Travel Reward,92,15000,161.63,6043.26,0.0,Current
2023-06-01,101092,Travel Reward,31,15000,0.0,1634.0,1045.24,Current
2023-06-01,101093,Travel Reward,84,5000,164.56,1489.09,1204.16,Current
2023-06-01,101094,Student,54,5000,0.0,689.22,386.6,1-29 DPD
2023-06-01,101095,Travel Reward,78,5000,0.0,464.27,116.83,Current
2023-06-01,101096,Travel Reward,65,5000,543.97,606.93,509.99,Current
2023-06-01,101097,Travel Reward,30,15000,0.0,5173.29,0.0,Current
2023-06-01,101098,Travel Reward,92,2500,37.12,238.26,0.0,Current
2023-06-01,101099,Cashback,41,2500,33.58,997.42,832.08,Current
2023-06-01,101100,Student,21,5000,1962.76,3398.13,1641.22,Current
2023-06-01,101101,Low APR,56,10000,118.43,1850.06,590.45,Current
2023-06-01,101102,Cashback,28,5000,1309.85,820.7,180.4,Current
2023-06-01,101103,Cashback,104,1000,117.84,258.85,0.0,Current
2023-06-01,101104,Cashback,98,5000,0.0,292.79,111.93,Current
2023-06-01,101105,Cashback,92,15000,66.27,3657.1,3266.54,Current
2023-06-01,101106,Cashback,6,1000,0.0,24.72,0.0,Current
2023-06-01,101107,Cashback,67,2500,213.35,556.17,425.2,Current
2023-06-01,101108,Cashback,16,5000,0.0,369.6,0.0,Current
2023-06-01,101109,Cashback,20,5000,207.25,1463.11,0.0,Current
2023-06-01,101110,Travel Reward,60,5000,217.02,1488.56,0.0,Current
2023-06-01,101111,Cashback,37,1000,74.23,357.1,0.0,Current
2023-06-01,101112,Cashback,8,1000,342.99,131.67,0.0,Current
2023-06-01,101113,Cashback,112,5000,892.93,2193.83,863.55,Current
2023-06-01,101114,Cashback,18,1000,422.22,75.73,0.0,Current
2023-06-01,101115,Cashback,9,5000,0.0,1083.78,0.0,Current
2023-06-01,101116,Low APR,20,15000,0.0,4972.05,2787.77,Current
2023-06-01,101117,Low APR,103,25000,151.69,3316.24,0.0,Current
2023-06-01,101118,Cashback,48,10000,110.36,1947.55,0.0,Current
2023-06-01,101119,Low APR,109,15000,1443.43,2844.98,2057.78,Current
2023-06-01,101120,Travel Reward,65,5000,0.0,4500.0,4500.0,90+ DPD
2023-06-01,101121,Cashback,11,10000,0.0,2266.44,0.0,Current
2023-06-01,101122,Cashback,102,25000,0.0,13282.04,1338.19,Current
2023-06-01,101123,Cashback,63,2500,268.83,1370.8,907.57,1-29 DPD
2023-06-01,101124,Cashback,124,2500,229.4,802.55,0.0,Current
2023-06-01,101125,Student,117,25000,201.06,13941.04,8874.73,Current
2023-06-01,101126,Travel Reward,20,15000,299.76,2154.26,842.81,Current
2023-06-01,101127,Cashback,72,10000,0.0,4083.82,0.0,Current
2023-06-01,101128,Student,26,2500,131.01,546.07,0.0,Current
2023-06-01,101129,Travel Reward,17,2500,465.06,271.31,0.0,Current
2023-06-01,101130,Low APR,33,2500,418.16,1262.39,740.84,30-59 DPD
2023-06-01,101131,Student,54,5000,0.0,1545.84,0.0,Current
2023-06-01,101132,Cashback,101,15000,474.64,3102.95,0.0,Current
2023-06-01,101133,Cashback,95,10000,0.0,2868.12,1713.86,Current
2023-06-01,101134,Cashback,85,2500,571.09,1331.86,0.0,Current
2023-06-01,101135,Travel Reward,90,10000,104.14,1504.39,910.86,30-59 DPD
2023-06-01,101136,Cashback,76,5000,392.82,3646.57,0.0,1-29 DPD
2023-06-01,101137,Cashback,75,5000,134.0,2229.01,0.0,Current
2023-06-01,101138,Student,71,10000,15.19,1788.29,384.35,Current
2023-06-01,101139,Travel Reward,7,5000,0.0,1812.74,0.0,Current
2023-06-01,101140,Cashback,68,5000,120.39,3773.09,0.0,60-89 DPD
2023-06-01,101141,Student,57,5000,0.0,594.82,303.23,Current
2023-06-01,101142,Cashback,21,25000,28.65,7305.0,0.0,Current
2023-06-01,101143,Travel Reward,37,2500,0.0,105.14,0.0,Current
2023-06-01,101144,Low APR,80,5000,100.21,512.11,0.0,Current
2023-06-01,101145,Student,94,25000,438.8,4676.04,0.0,Current
2023-06-01,101146,Cashback,17,10000,866.4,5489.93,0.0,Current
2023-06-01,101147,Low APR,26,10000,6.05,411.41,356.86,Current
2023-06-01,101148,Cashback,14,10000,15.28,3419.85,1664.11,Current
2023-06-01,101149,Cashback,124,15000,358.22,9500.64,0.0,Current
2023-06-01,101150,Student,44,1000,313.43,204.75,0.0,Current
2023-06-01,101151,Travel Reward,31,5000,234.89,505.95,433.07,Current
2023-06-01,101152,Cashback,26,15000,692.12,4750.07,2968.99,Current
2023-06-01,101153,Travel Reward,13,15000,0.0,1895.87,0.0,Current
2023-06-01,101154,Low APR,117,5000,564.05,1453.65,745.21,Current
2023-06-01,101155,Cashback,8,5000,0.0,1617.41,0.0,1-29 DPD
2023-06-01,101156,Low APR,112,10000,0.0,1736.68,1044.61,Current
2023-06-01,101157,Cashback,95,15000,177.97,4374.96,0.0,Current
2023-06-01,101158,Cashback,48,5000,38.16,1698.97,440.53,Current
2023-06-01,101159,Travel Reward,36,5000,690.19,2989.1,2310.27,Current
2023-06-01,101160,Travel Reward,117,25000,24.07,18324.96,7544.88,Current
2023-06-01,101161,Student,115,5000,72.68,587.37,0.0,Current
2023-06-01,101162,Travel Reward,98,25000,495.48,1501.12,0.0,Current
2023-06-01,101163,Low APR,70,5000,0.0,1232.79,0.0,Current
2023-06-01,101164,Cashback,111,5000,29.3,1147.45,0.0,Current
2023-06-01,101165,Low APR,113,15000,375.42,2135.04,0.0,Current
2023-06-01,101166,Cashback,28,15000,0.0,2506.96,0.0,Current
2023-06-01,101167,Cashback,38,2500,298.91,1188.88,0.0,1-29 DPD
2023-06-01,101168,Travel Reward,74,2500,0.0,554.98,0.0,Current
2023-06-01,101169,Low APR,28,2500,0.0,1168.94,1006.3,Current
2023-06-01,101170,Cashback,52,10000,639.41,695.76,561.94,Current
2023-06-01,101171,Travel Reward,20,2500,0.0,292.74,111.03,30-59 DPD
2023-06-01,101172,Travel Reward,52,1000,0.0,235.74,0.0,Current
2023-06-01,101173,Cashback,79,15000,0.0,800.54,0.0,Current
2023-06-01,101174,Cashback,16,5000,36.86,1227.74,0.0,Current
2023-06-01,101175,Travel Reward,80,2500,0.0,393.91,0.0,Current
2023-06-01,101176,Low APR,35,2500,0.0,676.29,0.0,30-59 DPD
2023-06-01,101177,Travel Reward,79,5000,148.71,1487.02,190.07,Current
2023-06-01,101178,Travel Reward,11,15000,32.64,2428.67,0.0,60-89 DPD
2023-06-01,101179,Cashback,53,1000,300.86,134.59,0.0,Current
2023-06-01,101180,Travel Reward,63,10000,269.72,797.61,519.85,Current
2023-06-01,101181,Cashback,72,10000,0.0,4470.03,0.0,Current
2023-06-01,101182,Low APR,14,5000,163.53,2436.8,2181.45,1-29 DPD
2023-06-01,101183,Cashback,70,25000,159.97,8680.83,7520.57,Current
2023-06-01,101184,Travel Reward,99,1000,0.0,75.68,45.46,1-29 DPD
2023-06-01,101185,Travel Reward,55,1000,100.08,251.14,0.0,Current
2023-06-01,101186,Cashback,18,5000,665.1,1323.24,0.0,Current
2023-06-01,101187,Low APR,87,25000,106.55,3209.05,0.0,Current
2023-06-01,101188,Cashback,99,2500,1767.31,248.63,52.78,Current
2023-06-01,101189,Travel Reward,63,5000,0.0,1031.37,908.65,Current
2023-06-01,101190,Low APR,102,5000,41.01,872.15,0.0,1-29 DPD
2023-06-01,101191,Student,124,10000,465.44,1536.15,0.0,Current
2023-06-01,101192,Travel Reward,101,2500,0.0,516.45,0.0,Current
2023-06-01,101193,Travel Reward,111,25000,8.21,1536.44,0.0,Current
2023-06-01,101194,Travel Reward,14,10000,248.03,5054.25,0.0,Current
2023-06-01,101195,Low APR,79,2500,327.63,1064.88,0.0,Current
2023-06-01,101196,Low APR,83,5000,503.92,456.99,352.79,Current
2023-06-01,101197,Travel Reward,60,1000,800.0,516.2,0.0,Current
2023-06-01,101198,Travel Reward,23,2500,47.15,317.66,0.0,Current
2023-06-01,101199,Cashback,19,5000,563.16,2156.41,0.0,Current
2023-06-01,101200,Low APR,26,2500,193.73,696.45,91.34,Current
2023-06-01,101201,Student,10,10000,4.48,2263.57,1195.59,1-29 DPD
2023-06-01,101202,Travel Reward,106,5000,134.7,3202.41,410.73,1-29 DPD
2023-06-01,101203,Travel Reward,95,2500,253.03,445.41,302.66,Current
2023-06-01,101204,Cashback,51,15000,679.39,3288.96,0.0,Current
2023-06-01,101205,Student,50,25000,0.0,3491.42,2837.28,Current
2023-06-01,101206,Cashback,88,25000,156.23,5707.52,2248.2,Current
2023-06-01,101207,Travel Reward,94,5000,0.0,1453.85,855.93,Current
2023-06-01,101208,Cashback,52,5000,0.0,1007.86,0.0,Current
